id,answer,property_value,bleurt_score
Q23664096,1984,1984-05-04,0.46954208612442017
Q272176,stage actor,stage actor,0.8314184546470642
Q1353894,modeling,model,0.47361719608306885
Q30161661,november 1995,1995-11-09,0.7265686392784119
Q6153287,breast cancer,natural cause,0.05848337709903717
Q3382053,national youth theatre,national youth theatre,0.9870260953903198
Q34436,actres and recording artist,recording artist,0.4608396291732788
Q21634550,actor,film actor,0.13960686326026917
Q5605949,,television actor,-0.01819254457950592
Q6547774,1980,1980-07-26,0.326141357421875
Q12353693,pari,pari,0.6237179040908813
Q318734,agi jambor,agi jambor,1.049453854560852
Q16203396,boca raton,boca raton,0.9322795271873474
Q18434397,screenwriter,screenwriter,0.8943785429000854
Q58305091,actor,actor,0.5767977237701416
Q21208660,sacramento,sacramento,0.8363747000694275
Q5946433,tehran,tehran,0.996030867099762
Q7132082,theatre actres,stage actor,0.4673786163330078
Q3496847,film actor,film actor,0.8629913330078125
Q6818189,,united state,0.02185286581516266
Q4681678,,manhattan,-0.01835896074771881
Q225657,songwriter,songwriter,0.8348821401596069
Q5220620,united state,united state,0.9919833540916443
Q15993031,,united state,0.02185286581516266
Q3444860,december 1942,1942-12-02,0.6123384237289429
Q2658312,ronan O'Casey,ronan O'Casey,1.0263535976409912
Q23988396,england,england,0.9851313233375549
Q709509,television presenter,television presenter,0.943567156791687
Q23857186,,voice,0.03794799745082855
Q2957862,the theatre school at depaul university,the theatre school at depaul university,0.9833186864852905
Q4935226,actor,actor,0.5767977237701416
Q49986780,,Q1415260,0.09408654272556305
Q4679829,actor,actor,0.5767977237701416
Q589306,television director,television director,0.878850519657135
Q54868848,howard gould,howard gould,1.0093656778335571
Q7145632,may 2001,2001-05-19,0.4258648753166199
Q20811104,lo angele,lo angele,1.0596922636032104
Q6439754,canada,canada,0.7601901292800903
Q47469385,lawton,lawton,1.0008150339126587
Q265726,film actor,film actor,0.8629913330078125
Q14950067,football,american football,0.27223408222198486
Q7088054,film actor,film actor,0.8629913330078125
Q744955,arthur rankin,arthur rankin,1.0139144659042358
Q433893,new york city,new york city,0.9141663908958435
Q2480656,filmmaker,film director,0.18816611170768738
Q234017,virginia wynette pugh,virginia wynette pugh,0.9464097619056702
Q1174689,chalfont st gile,chalfont st gile,0.9828385710716248
Q181425,,chan shu kui memorial school,0.008130863308906555
Q235310,youtuber,youtuber,0.7961812019348145
Q1505565,webber dougla academy of dramatic art,webber dougla academy of dramatic art,0.9685995578765869
Q15829948,olympia,olympia,0.7411110997200012
Q130046,mcguire,mcguire,0.952728807926178
Q271633,St. clair shore,St. clair shore,0.900313675403595
Q598243,fayetteville state university,fayetteville state university,0.9570884704589844
Q520482,musician,composer,0.09528162330389023
Q350581,musician and television actor,television actor,0.44225454330444336
Q5243551,woodlawn cemetery,woodlawn cemetery,0.9507348537445068
Q6849466,1986,1986-09-27,0.42134320735931396
Q110374,,fort worth,0.031058311462402344
Q17600287,alpha phi alpha,alpha phi alpha,1.015406847000122
Q609931,dub actor,dub actor,0.9439070820808411
Q7384539,actor,television actor,0.1935839205980301
Q1877032,eberl,eberl,1.0293477773666382
Q7176007,london,london,0.7344843745231628
Q7964422,pulmonary emphysema,pulmonary emphysema,1.020599365234375
Q3157240,screenwriter,screenwriter,0.8943785429000854
Q468084,"may 28, 1925",1925-05-28,0.8146542906761169
Q7976411,actor,television actor,0.1935839205980301
Q5031576,,northwestern university pritzker school of law,-0.05794541537761688
Q2712956,television personality,actor,0.04132009297609329
Q723983,after a long battle with cancer,natural cause,0.07306980341672897
Q7440839,bridger,bridger,0.9053089022636414
Q1327695,film critic,film critic,0.9274863004684448
Q359325,clifford vivian devon curti,clifford vivian devon curti,1.0082573890686035
Q24883311,ahmadu bello university,ahmadu bello university,1.0293354988098145
Q7683242,model,model,0.5310764312744141
Q3435067,,denver,0.00045880675315856934
Q2332384,davy,davy,0.8963552117347717
Q438537,ryan,ryan,0.9084274172782898
Q172584,,boulder,0.016884371638298035
Q22249990,actor,film actor,0.13960686326026917
Q448393,october 1950,1950-10-15,0.23552581667900085
Q4760098,Swedish-speaking finnish,Swedish-speaking population of finland,0.6024125814437866
Q6774994,may 1979,1979-05-06,0.6745620369911194
Q5111026,youtuber,youtuber,0.7961812019348145
Q3574497,1981,1981-03-01,0.4979102611541748
Q231071,chicago,chicago,0.8835649490356445
Q7436773,united state,united state,0.9919833540916443
Q4531298,elliot,elliot,1.0090601444244385
Q26118,laryngeal cancer,laryngeal cancer,0.9376859664916992
Q257165,miličević,miličević,0.9889643788337708
Q2383387,bowen,bowen,0.9285898804664612
Q888415,hanahan high school,hanahan high school,0.9795356392860413
Q276181,jame albert varney Jr.,jame albert varney Jr.,0.9873515963554382
Q3241446,actres,actor,0.15664337575435638
Q4018021,,united state,0.02185286581516266
Q229038,music and acting,film director,0.08320970833301544
Q1918972,,united kingdom,0.012348279356956482
Q7348985,actor,actor,0.5767977237701416
Q7909088,,manalapan township,0.010280624032020569
Q5702381,united kingdom,united kingdom,0.9348112344741821
Q1698505,performing artist,stage actor,0.3690621852874756
Q7160759,actres,actor,0.15664337575435638
Q779151,smigel,smigel,0.9780959486961365
Q442298,film actor,film actor,0.8629913330078125
Q939117,chiswick,chiswick,0.9656261801719666
Q236854,,united state,0.02185286581516266
Q425656,natural cause,natural cause,0.9231284260749817
Q47451379,bergmann,bergmann,0.9305053949356079
Q266804,entertainment industry,film,0.11222314089536667
Q255786,,natural cause,0.03764079511165619
Q6153431,london,london,0.7344843745231628
Q4934863,entertainer,actor,0.0978124588727951
Q202056,voice actor,voice actor,0.8491813540458679
Q176846,,Q4101710,0.0714859738945961
Q4391041,university of oxford,university of oxford,0.9306817650794983
Q3048711,,royal academy of dramatic art,-0.01118268072605133
Q1783657,singer-songwriter,singer-songwriter,0.9226478934288025
Q7383996,,united state military academy,-0.03982490301132202
Q266057,actres,actor,0.15664337575435638
Q21634507,actor,actor,0.5767977237701416
Q17008527,"may 15, 1903",1903-05-15,0.7854545712471008
Q5053356,bradshaw,bradshaw,0.9864183664321899
Q57341017,rick ochoa,rick ochoa,1.0280112028121948
Q104027,president of the jury at the canne festival,president of the jury at the canne festival,0.9682102203369141
Q1328580,adult film actres,pornographic actor,0.4526023864746094
Q531033,baker,baring,0.03539343178272247
Q6759574,actres,television actor,0.12972226738929749
Q296887,edward highmore,edward highmore,0.9462634921073914
Q6769613,playwright,playwright,0.9277148842811584
Q1396471,prestigiou recognition for his outstanding performance in comedy series,naacp image award for outstanding actres in a comedy series,0.5338095426559448
Q3276794,wagner,wagner,0.864133894443512
Q7436480,haze,haze,0.9345269799232483
Q141673,tuberculosi,natural cause,0.03510609269142151
Q1189487,united state,united state,0.9919833540916443
Q4557216,,voice,0.03794799745082855
Q1579783,performer,stage actor,0.06867047399282455
Q902759,artist,actor,0.2020295262336731
Q4965756,,"university of California, lo angele",-0.004500836133956909
Q6220322,,pennsylvania,-0.024802565574645996
Q6795006,1953,1953-04-14,0.46275150775909424
Q7143217,,youngstown,0.018508747220039368
Q547293,london academy of music and dramatic art,london academy of music and dramatic art,0.9038898348808289
Q3651353,canada,canada,0.7601901292800903
Q232333,screenwriter and actres,screenwriter,0.3628903329372406
Q461370,frank mill andrew,frank mill andrew,0.9687852263450623
Q3735288,,bono,0.050331294536590576
Q378620,voice actor,voice actor,0.8491813540458679
Q29616916,may 2001,2001-05-07,0.6676309704780579
Q4913417,cleveland,cleveland,0.9647616744041443
Q24053120,courtney,courtney,0.9019742608070374
Q4718843,actor,film actor,0.13960686326026917
Q21592179,united kingdom,united kingdom,0.9348112344741821
Q3059262,holy cros cemetery,holy cros cemetery,0.9798902869224548
Q880598,singer,singer,0.7661882042884827
Q266942,1937,1937-08-16,0.42901045083999634
Q16420426,,connecticut,0.033980682492256165
Q18712939,"may 25, 1882",1882-05-25,0.7774540781974792
Q366223,,united state,0.02185286581516266
Q232538,north acton cemetery,north acton cemetery,1.0200895071029663
Q4885794,1952,1952-08-29,0.3862593173980713
Q4145,actor,actor,0.5767977237701416
Q1798999,,1917-02-24,0.04972817003726959
Q28976364,actres,actor,0.15664337575435638
Q3073457,filmmaker and writer,writer,0.3101421594619751
Q6762222,"may 3, 2016",2016-05-03,0.8764563202857971
Q42434173,nichola,nichola hammond,0.4441712498664856
Q236479,film producer,film producer,0.9118699431419373
Q23808177,,voice,0.03794799745082855
Q352185,sol hoʻopiʻi,sol hoopii,0.7310081124305725
Q2836671,,surrey,0.04636794328689575
Q7802907,film actor,film actor,0.8629913330078125
Q41796239,model,model,0.5310764312744141
Q3437130,actres,actor,0.15664337575435638
Q6759545,,bloomington,0.0413120836019516
Q8345566,1987,1987-06-12,0.39320170879364014
Q440273,1990,1990-10-02,0.4033036231994629
Q7357096,johnson,johnson,0.9278759956359863
Q2125433,,1963-11-24,0.032703131437301636
Q447865,bandleader,bandleader,0.8583245873451233
Q1369625,,pittsburgh,-0.028093412518501282
Q7375184,united state,united state,0.9919833540916443
Q11837074,segal,segal,0.9968543648719788
Q3430707,,1918-06-15,0.07910408079624176
Q3808518,josephine chiampa,josephine chiampa,1.0187180042266846
Q60292697,actor,actor,0.5767977237701416
Q4942359,san francisco,san francisco,0.949722945690155
Q4020173,actor,actor,0.5767977237701416
Q1321271,voice actor,voice actor,0.8491813540458679
Q4132067,kiersey nicole clemon,kiersey nicole clemon,1.028319001197815
Q3663577,calvert,calvert,0.9641067385673523
Q19661544,coombe Girls' school,coombe Girls' school,1.0224801301956177
Q2160118,,1956-12-21,0.03452076017856598
Q6834523,united state,united state,0.9919833540916443
Q7327706,,england,0.024911925196647644
Q1452192,asomugha,asomugha,1.0463770627975464
Q2403592,laura bailey,laura bailey,0.9881497621536255
Q3334746,actor,television actor,0.1935839205980301
Q242785,,1919-01-01,0.08179827034473419
Q234933,entertainment industry,acting,0.12003085017204285
Q233882,conroy,conroy,0.9438261389732361
Q708471,marshall,marshall,0.9367871880531311
Q15007836,actor,actor,0.5767977237701416
Q706671,,ibaraki prefecture,-0.03514353930950165
Q2412911,lo angele,lo angele,1.0596922636032104
Q1340565,united state,united state,0.9919833540916443
Q376736,,united state,0.02185286581516266
Q1606541,lo angele,lo angele,1.0596922636032104
Q2552664,bergin,bergin,0.9434545636177063
Q210547,new york university tisch school of the art,new york university tisch school of the art,0.9417302012443542
Q888675,musician,street artist,0.07938022166490555
Q2939011,united state,united state,0.9919833540916443
Q5226262,united state,united state,0.9919833540916443
Q3647873,1961,1961-04-22,0.32852816581726074
Q1973047,actor,stage actor,0.09086503833532333
Q6109529,the bronx,the bronx,1.0173814296722412
Q261865,,voice,0.03794799745082855
Q926194,michael anthony alaimo,michael anthony alaimo,0.9908419847488403
Q5403107,greensboro,greensboro,0.8491665720939636
Q954355,actor,actor,0.5767977237701416
Q216288,,guitar,0.028692491352558136
Q2599948,griffith,griffith,0.9424735903739929
Q3783419,spring of 1919,1919-04-19,0.41845083236694336
Q16732948,chri henry coffey,chri henry coffey,0.9950354099273682
Q366012,"storyteller, educator, filmmaker",film director,0.23104391992092133
Q24648120,television actor,television actor,0.8891075253486633
Q19019158,jaeden wesley lieberher,jaeden wesley lieberher,0.9977410435676575
Q42331662,the man with five face,the man with five face,0.9829646944999695
Q3048236,,1944-12-02,0.0807354673743248
Q707935,"march 26, 1992",1992-06-26,0.6982670426368713
Q4765537,,united kingdom,0.012348279356956482
Q3181015,actor,television actor,0.1935839205980301
Q7297529,wakefield,wakefield,0.8775047659873962
Q5623843,royal academy of dramatic art,royal academy of dramatic art,0.9114124178886414
Q2091331,,2000-01-01,0.06537449359893799
Q523976,the university of new south wale,university of new south wale,0.7390380501747131
Q18089198,King,King,0.7311758399009705
Q55449,musician,musician,0.733916699886322
Q1319732,musician,singer,0.1432364583015442
Q577606,"film and television acting, poetry, tribal leadership, autobiography",poetry,0.2531778812408447
Q23047425,actor,actor,0.5767977237701416
Q4885715,1978,1978-06-18,0.3555271029472351
Q9138397,zhang,zhang,0.9046149253845215
Q5752547,actor,actor,0.5767977237701416
Q1563384,cunningham,cunningham,0.9818641543388367
Q7964538,"august 4, 2023",2023-08-04,0.7534247040748596
Q524859,united state,united state,0.9919833540916443
Q468241,comedian,comedian,0.8146336078643799
Q5415154,appley bridge,appley bridge,0.9467079043388367
Q237690,elyssa davalo,elyssa davalo,1.0000433921813965
Q22566802,1962,1962-09-24,0.3613518476486206
Q2150333,new york city,new york city,0.9141663908958435
Q17198635,february 1981,1981-02-28,0.7155372500419617
Q959153,musician and actor,actor,0.36027973890304565
Q453294,,london,0.05919251590967178
Q3127604,charleston,charleston,0.9450774788856506
Q3870707,filmmaker,film director,0.18816611170768738
Q6774518,actor,actor,0.5767977237701416
Q16215160,,COVID-19,0.07053698599338531
Q11838693,actres,actor,0.15664337575435638
Q6416165,hinchcliffe,hinchcliffe,1.0124919414520264
Q3567382,mann,mann,0.5946410298347473
Q3161136,,juilliard school,0.010754600167274475
Q1681395,july 1961,1961-07-24,0.6462042927742004
Q63189,2011,2011-05-05,0.4278845191001892
Q1714208,1980,1980-07-11,0.35931330919265747
Q464169,academy award for best documentary feature film,academy award for best documentary feature film,0.9576848149299622
Q20973982,film director,film director,0.893515944480896
Q25913122,,actor,0.02501051127910614
Q19975405,voice actor,voice actor,0.8491813540458679
Q2704814,"august 18, 2014",2014-08-18,0.8993005752563477
Q7650675,farmer,farmer,0.7176717519760132
Q3811137,actres,television actor,0.12972226738929749
Q503938,stage actor,stage actor,0.8314184546470642
Q5521443,film actor,film actor,0.8629913330078125
Q6778428,voice actor,voice actor,0.8491813540458679
Q6761938,pittsburgh,pittsburgh,0.9497086405754089
